"product_code","setid","part_num","numerator_value","numerator_unit","denominator_value","denominator_unit","base_of_strength"
"0179-0095","1b3fb004-351e-4301-83e3-420619f7ec48","0","750","mg","","","METHOCARBAMOL"
"68788-9214","1b733814-b7ec-4aa3-95e8-a6c1ce97f7e0","0","0.1","mg","","","clonidine"
"43063-390","1b6d4de2-60b8-4291-ac1c-fc27492b8fdb","0","20","mg","","","ESCITALOPRAM"
"0615-6573","1b5decaf-f1c9-44b7-9b2d-de3fc5b7cc99","0","5","mg","","","FELODIPINE"
"0615-6572","1b5decaf-f1c9-44b7-9b2d-de3fc5b7cc99","0","10","mg","","","FELODIPINE"
"63629-3341","1b7d04af-b291-4178-b985-65846d10116e","0","10","mg","","","DICYCLOMINE"
"0904-5522","1ae60f13-0f23-4ef0-863d-a10f728a6f92","0","1","mg","","","DOXAZOSIN"
"0904-5523","1ae60f13-0f23-4ef0-863d-a10f728a6f92","0","2","mg","","","DOXAZOSIN"
"0904-5524","1ae60f13-0f23-4ef0-863d-a10f728a6f92","0","4","mg","","","DOXAZOSIN"
"0904-5525","1ae60f13-0f23-4ef0-863d-a10f728a6f92","0","8","mg","","","DOXAZOSIN"
"67857-705","1b6fa629-ed24-8a9c-de2a-36bf69ea2e4d","0","1","mg","","","GUANFACINE"
"67857-706","1b6fa629-ed24-8a9c-de2a-36bf69ea2e4d","0","2","mg","","","GUANFACINE"
"52125-382","1b78e093-d0e0-427d-a4fc-38935a3b4f6d","0","70","mg","","","ALENDRONIC ACID"
"63629-1728","1b8d1e62-90f1-4646-af0f-d2ca03976711","0","20","mg","","","BENAZEPRILAT"
"13668-021","1b9569e4-532b-40b8-98bb-37f291faa9fc","0","10","mg","","","ALFUZOSIN"
"51079-256","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","2.5","mg","","","LISINOPRIL ANHYDROUS"
"51079-981","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","5","mg","","","LISINOPRIL ANHYDROUS"
"51079-982","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","10","mg","","","LISINOPRIL ANHYDROUS"
"51079-983","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","20","mg","","","LISINOPRIL ANHYDROUS"
"51079-261","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","30","mg","","","LISINOPRIL ANHYDROUS"
"51079-984","1aca82d6-31a2-471a-b35a-40c5ace8c14e","0","40","mg","","","LISINOPRIL ANHYDROUS"
"0093-5346","1b3f2abf-564b-4abe-814d-f0779950bcb5","0","20","mg","","","METHYLPHENIDATE"
"0093-5347","1b3f2abf-564b-4abe-814d-f0779950bcb5","0","30","mg","","","METHYLPHENIDATE"
"0093-5348","1b3f2abf-564b-4abe-814d-f0779950bcb5","0","40","mg","","","METHYLPHENIDATE"
"55154-6226","1b6c0052-d0c8-46d2-88ed-908bbb54bbd9","0","2.5","mg","","","AMLODIPINE"
"55154-6225","1b6c0052-d0c8-46d2-88ed-908bbb54bbd9","0","5","mg","","","AMLODIPINE"
"55154-6229","1b6c0052-d0c8-46d2-88ed-908bbb54bbd9","0","10","mg","","","AMLODIPINE"
"68645-466","1ba45367-4dbd-4c1c-ac34-0fe069244931","0","10","mg","","","MONTELUKAST"
"63629-1337","1b89c719-ac97-466f-b73c-c431364f6489","0","50","mg","","","LOSARTAN"
"43063-255","1bb78322-d112-4a93-9d90-10e70cda0614","0","30","mg","","","MIRTAZAPINE"
"67296-0681","1ba40f55-ff0f-4b7d-b104-ce85f04cf9c2","0","12.5","mg","","","CARVEDILOL"
"16590-104","1ba21d49-5931-4e11-b3de-0040f1a21c52","0","800","mg","","","GABAPENTIN"
"63717-870","1ba6c095-5c85-4d28-959c-45a1b5569e4f","0","4","mg","","","CARBINOXAMINE"
"52125-259","1ba766eb-5d6a-4b8f-9d5e-27429119c5ac","0","0.6","mg","","","COLCHICINE"
"55154-5671","1b67797e-c04a-483f-ad72-7fc15e3abbfa","0","10","mg","","","PROPRANOLOL"
"55154-5073","1b67797e-c04a-483f-ad72-7fc15e3abbfa","0","20","mg","","","PROPRANOLOL"
"55154-5682","1b67797e-c04a-483f-ad72-7fc15e3abbfa","0","40","mg","","","PROPRANOLOL"
"61971-115","1b7c5b37-792a-46a3-9d1e-f23c34c28242","0","400","mg","","","SULFAMETHOXAZOLE"
"61971-115","1b7c5b37-792a-46a3-9d1e-f23c34c28242","0","80","mg","","","TRIMETHOPRIM"
"61971-120","1b7c5b37-792a-46a3-9d1e-f23c34c28242","0","800","mg","","","SULFAMETHOXAZOLE"
"61971-120","1b7c5b37-792a-46a3-9d1e-f23c34c28242","0","160","mg","","","TRIMETHOPRIM"
"16590-987","1bb80bde-7c9c-49c1-9721-121b2c7b3f6d","0","600","mg","","","TOLMETIN"
"52125-140","1bb97291-1cf8-48c6-bb5d-63eeba57bfee","0","250","mg","","","CLARITHROMYCIN"
"42254-049","1bc85f95-c26a-4037-a02a-2248f6518fe2","0","300","mg","","","GABAPENTIN"
"49349-385","1bbe3026-335e-4716-b018-1ebb11b4b46d","0","0.125","mg","","","LEVOTHYROXINE"
"0054-0052","1bc145d8-4484-4068-9bf2-8c4683d52e36","0","300","mg","","","ZIDOVUDINE"
"0006-0032","1bd71a49-88a0-4a58-8d78-13bd07871f6c","0","3","mg","","","IVERMECTIN"
"67046-430","1bde6fe0-fc5a-4ad5-95a2-71d5ad7824c0","0","300","mg","","","LITHIUM CATION"
"55154-5754","1bbfacc2-5afc-4c6c-9301-8b17046916ec","0","50","mg","","","TRAZODONE"
"55154-5761","1bbfacc2-5afc-4c6c-9301-8b17046916ec","0","100","mg","","","TRAZODONE"
"68405-019","1c042875-bd4e-49d6-818c-e5a15fa769d7","1","500","mg","","","METFORMIN"
"68405-019","1c042875-bd4e-49d6-818c-e5a15fa769d7","2","100","mg","","","TYROSINE"
"0781-2691","1b203079-404f-4e44-bf75-155ff3ec004a","0","5","mg","","","Temozolomide"
"0781-2692","1b203079-404f-4e44-bf75-155ff3ec004a","0","20","mg","","","Temozolomide"
"0781-2693","1b203079-404f-4e44-bf75-155ff3ec004a","0","100","mg","","","Temozolomide"
"0781-2694","1b203079-404f-4e44-bf75-155ff3ec004a","0","140","mg","","","Temozolomide"
"0781-2695","1b203079-404f-4e44-bf75-155ff3ec004a","0","180","mg","","","Temozolomide"
"0781-2696","1b203079-404f-4e44-bf75-155ff3ec004a","0","250","mg","","","Temozolomide"
"49999-455","1be7c329-a092-43ec-8805-5ebe3f9b621e","0","400","mg","","","MOXIFLOXACIN"
"55289-299","1be8006b-e34a-4c99-b70c-94a65b303bd9","0","10","mg","","","amlodipine"
"49349-132","1c01014e-96b5-42e9-8577-3eb94b097534","0","0.025","mg","","","LEVOTHYROXINE"
"52125-099","1c176aab-5abe-4db0-b533-37b38246aaa5","0","1","mg","","","WARFARIN"
"52544-892","1bf371c2-4f9f-49ce-b1a1-3885bbe30edf","0","0.35","mg","","","NORETHINDRONE"
"0115-5445","1c261778-db26-49af-b7b5-88396fedd6c5","0","200","mg","","","BUPROPION"
"0143-1773","1bf5a3aa-3342-429a-8bd2-1d16550ba5c7","0","30","mg","","","ISOSORBIDE DINITRATE"
"54868-4151","1c06a8e7-2281-4118-83ce-a0f45370ddcf","0","2.5","mg","","","LETROZOLE"
"55154-5376","1bfd21a6-33b3-47bd-a8c3-3266a7de16e6","0","500","mg","","","CIPROFLOXACIN"
"52125-324","1bf06616-c96c-4737-bb32-a389d62b16ff","0","20","mg","","","ESCITALOPRAM"
"52125-141","1c38ae48-2e1a-4822-87dc-3663a2a8e8cf","0","200","mg","","","OFLOXACIN"
"67544-161","1bcf01f3-6ebc-4c9f-b415-3707eee1b269","0","25","mg","","","ATENOLOL"
"67544-087","1bcf01f3-6ebc-4c9f-b415-3707eee1b269","0","50","mg","","","ATENOLOL"
"67544-332","1bcf01f3-6ebc-4c9f-b415-3707eee1b269","0","100","mg","","","ATENOLOL"
"54868-5249","1bbc11e0-ee07-4207-9cd9-6cba1a83be90","0","2","mg","","","ROSIGLITAZONE"
"54868-4198","1bbc11e0-ee07-4207-9cd9-6cba1a83be90","0","4","mg","","","ROSIGLITAZONE"
"54868-4221","1bbc11e0-ee07-4207-9cd9-6cba1a83be90","0","8","mg","","","ROSIGLITAZONE"
"64980-171","1c02ce15-5f61-4cad-90c1-0ab3c846d74f","0","250","mg","","","DISULFIRAM"
"64980-172","1c02ce15-5f61-4cad-90c1-0ab3c846d74f","0","500","mg","","","DISULFIRAM"
"52125-628","1c3df7a2-43e4-49d6-ba4c-ae500ba08939","0","550","mg","","","NAPROXEN"
"52125-201","1c3ba632-2428-4abe-9fcd-c9dec18df510","0","200","mg","","","QUETIAPINE"
"35356-473","1c53e450-9c25-4e7b-912b-58989a059e64","0","300","mg","","","TRIMETHOBENZAMIDE"
"52125-332","1c47d410-757d-46aa-b513-de77c6d00dfb","0","10","mg","","","CETIRIZINE"
"50436-3922","1c6e73ee-eb66-4d5f-a35c-24345f1fef1f","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"68084-227","1c54ee50-2720-4dee-886c-fc5589a92520","0","7.5","mg","","","HYDROCODONE"
"68084-227","1c54ee50-2720-4dee-886c-fc5589a92520","0","200","mg","","","IBUPROFEN"
"55154-6298","1c4362fc-cfe8-47dd-a19d-82af33b9658f","0","10","mg","","","OXYBUTYNIN"
"63629-1335","1c77a7c2-5570-442e-927a-aa292b17d027","0","10","mg","","","PROCHLORPERAZINE"
"63629-4278","1c7b06b3-33df-4423-8ca2-c2327db50038","0","500","mg","","","VALPROIC ACID"
"51079-097","1c7bc47d-0a5d-40af-bce2-0c77516fd7d9","0","800","mg","","","GABAPENTIN"
"63629-2923","1c7bdc39-e1c3-47e1-8045-2dee0ea0f349","0","40","mg","","","BENAZEPRILAT"
"55154-1150","1c7ff5b9-6698-4e8c-9060-2abcd3fb0dcf","0","10","mg","","","HYDROCODONE"
"55154-1150","1c7ff5b9-6698-4e8c-9060-2abcd3fb0dcf","0","325","mg","","","ACETAMINOPHEN"
"54868-2133","1c3b841f-d9cb-40ed-ac92-387e2a79bacc","0","3.75","mg","","","CLORAZEPIC ACID"
"54868-0802","1c3b841f-d9cb-40ed-ac92-387e2a79bacc","0","7.5","mg","","","CLORAZEPIC ACID"
"54868-2685","1c3b841f-d9cb-40ed-ac92-387e2a79bacc","0","15","mg","","","CLORAZEPIC ACID"
"65862-190","1c741b2b-97cf-4832-889a-2c3b63c43915","0","5","mg","","","CYCLOBENZAPRINE"
"65862-191","1c741b2b-97cf-4832-889a-2c3b63c43915","0","10","mg","","","CYCLOBENZAPRINE"
"54868-4489","1c304460-91d1-4710-bcc9-8c9621b36a0b","0","18","mg","","","METHYLPHENIDATE"
"54868-4957","1c304460-91d1-4710-bcc9-8c9621b36a0b","0","27","mg","","","METHYLPHENIDATE"
"54868-4759","1c304460-91d1-4710-bcc9-8c9621b36a0b","0","36","mg","","","METHYLPHENIDATE"
"54868-4789","1c304460-91d1-4710-bcc9-8c9621b36a0b","0","54","mg","","","METHYLPHENIDATE"
"55289-176","1c87f1d7-09ff-4b8d-b527-d797ccfe40f8","0","500","mg","","","SULFASALAZINE"
"67046-230","1c8945d1-2292-4c31-8ba4-19bece8cec8d","0","600","mg","","","GEMFIBROZIL"
"55154-5079","1c48d3ad-4c6c-4a25-be43-6a18e22d8fa9","0","5","mg","","","ZOLPIDEM"
"55154-5080","1c48d3ad-4c6c-4a25-be43-6a18e22d8fa9","0","10","mg","","","ZOLPIDEM"
"0025-1710","1c4eec70-20b4-421a-bfe9-33c8190c1e8d","0","25","mg","","","EPLERENONE"
"0025-1720","1c4eec70-20b4-421a-bfe9-33c8190c1e8d","0","50","mg","","","EPLERENONE"
"58118-0223","1c6371e5-3960-41cb-b884-10757cc52d05","0","300","mg","","","GABAPENTIN"
"58118-0224","1c6371e5-3960-41cb-b884-10757cc52d05","0","300","mg","","","GABAPENTIN"
"55154-5614","1c639b6b-a6b1-4cc8-a2b2-29af89dedaa3","0","750","mg","","","Potassium Cation"
"55154-5611","1c639b6b-a6b1-4cc8-a2b2-29af89dedaa3","0","1500","mg","","","Potassium Cation"
"76237-232","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","0.25","mg","","","RISPERIDONE"
"76237-233","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","0.5","mg","","","RISPERIDONE"
"76237-234","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","1","mg","","","RISPERIDONE"
"76237-235","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","2","mg","","","RISPERIDONE"
"76237-236","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","3","mg","","","RISPERIDONE"
"76237-269","1b8dae50-1ae4-4cad-859d-feac54d06abc","0","4","mg","","","RISPERIDONE"
"49349-374","1c98005d-a786-4b1e-a2df-28919b933614","0","2.5","mg","","","LISINOPRIL"
"67296-0369","1cc23bf2-170e-4170-9299-bfaa55d06ec7","0","75","mg","","","KETOPROFEN"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","1","0.5","mg","","","NORETHINDRONE"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","1","0.035","mg","","","ETHINYL ESTRADIOL"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","2","0.75","mg","","","NORETHINDRONE"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","2","0.035","mg","","","ETHINYL ESTRADIOL"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","3","1","mg","","","NORETHINDRONE"
"68645-341","1ca96cd5-8cfc-4491-8722-9c4a3f45fedc","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"68462-556","1c3c0fe4-e5e3-4d71-83c5-7b51374adc07","3","0.035","mg","","","ETHINYL ESTRADIOL"
"55154-3432","1c976ebc-e101-411d-a81a-089d9a874555","0","250","mg","","","AZITHROMYCIN ANHYDROUS"
"0555-0211","1c9b90cc-fb18-415e-b9b3-ca710413016c","0","5","mg","","","NORETHINDRONE"
"68258-6023","1cae4261-d794-41d6-b8b1-1555852cbbbd","0","10","mg","","","RAMIPRILAT"
"67296-0381","1cb85a09-685d-498e-89e1-d4cf7666ab19","0","25","mg","","","HYDROXYZINE"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","28","mg","","","Ascorbic Acid"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","30","[iU]","","",".Alpha.-Tocopherol"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","28","mg","","","Pyridoxine"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","1.25","mg","","","Folic Acid"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","160","mg","","","Calcium"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","29","mg","","","Iron"
"42254-268","1cc18146-d9be-4975-89ba-e99a85f71c76","0","16.2","mg","","","Phenobarbital"
"42254-268","1cc18146-d9be-4975-89ba-e99a85f71c76","0","0.1037","mg","","","HYOSCYAMINE"
"42254-268","1cc18146-d9be-4975-89ba-e99a85f71c76","0","0.0194","mg","","","ATROPINE"
"42254-268","1cc18146-d9be-4975-89ba-e99a85f71c76","0","0.0065","mg","","","SCOPOLAMINE"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","800","[iU]","","","Cholecalciferol"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","750","mg","","","CRYPTHECODINIUM COHNII DHA OIL"
"0245-0245","1cb8000d-775e-440b-8afc-2b7f2982ed75","0","55","mg","","","Docusate"
"43063-197","1cba5127-d435-47cc-831b-a044a885ad63","0","40","mg","","","FLUOXETINE"
"53808-0384","1cc2185f-3508-416f-adef-71235f629434","0","15","mg","","","MIRTAZAPINE"
"42254-012","1ceb560b-1a62-408d-8e30-23113e8c9dd3","0","0.4","mg","","","TAMSULOSIN"
"16729-119","1ce8b204-2c9a-4547-bb44-0b0a39c76324","0","10","mg","","","montelukast"
"66336-878","1ceb01db-7890-43fa-b31c-1c73a56e7032","0","400","mg","","","ETODOLAC"
"0093-6148","1cad1cf5-e7e2-4fd2-b4d8-bf108e3fad43","1","0.1","mg","","","LEVONORGESTREL"
"0093-6148","1cad1cf5-e7e2-4fd2-b4d8-bf108e3fad43","1","0.02","mg","","","ETHINYL ESTRADIOL"
"0093-6148","1cad1cf5-e7e2-4fd2-b4d8-bf108e3fad43","2","0.01","mg","","","ETHINYL ESTRADIOL"
"0093-0536","1ca74648-7ef2-401c-98b7-abe62656e6b1","0","275","mg","","","NAPROXEN"
"0093-0537","1ca74648-7ef2-401c-98b7-abe62656e6b1","0","550","mg","","","NAPROXEN"
"0093-0155","1c489f7c-25c4-4c7c-a8fc-e7b0cee07bd7","0","25","mg","","","TOPIRAMATE"
"0093-7540","1c489f7c-25c4-4c7c-a8fc-e7b0cee07bd7","0","50","mg","","","TOPIRAMATE"
"0093-7219","1c489f7c-25c4-4c7c-a8fc-e7b0cee07bd7","0","100","mg","","","TOPIRAMATE"
"0093-7220","1c489f7c-25c4-4c7c-a8fc-e7b0cee07bd7","0","200","mg","","","TOPIRAMATE"
"49349-569","1d067a4d-6874-4852-90c5-f6eeb78b11ef","0","160","mg","","","VALSARTAN"
"63739-526","1cfe5171-26bf-4a93-8bd8-2b252c1a16ad","0","10","mg","","","ZOLPIDEM"
"0093-4443","1cd3edbf-8701-43ef-a523-3475496e2e7e","0","600","mg","","","GABAPENTIN"
"0093-4444","1cd3edbf-8701-43ef-a523-3475496e2e7e","0","800","mg","","","GABAPENTIN"
"63629-3769","1d0c5bc5-ab57-485b-b19b-e4fe47d97bbe","0","5","mg","","","DEXTROAMPHETAMINE"
"63629-3769","1d0c5bc5-ab57-485b-b19b-e4fe47d97bbe","0","5","mg","","","AMPHETAMINE"
"63629-3769","1d0c5bc5-ab57-485b-b19b-e4fe47d97bbe","0","5","mg","","","DEXTROAMPHETAMINE"
"63629-3769","1d0c5bc5-ab57-485b-b19b-e4fe47d97bbe","0","5","mg","","","AMPHETAMINE"
"0677-1931","1cf1a087-0e37-4cce-a080-86a535a29d4e","0","1","mg","","","GLYCOPYRRONIUM"
"0677-1932","1cf1a087-0e37-4cce-a080-86a535a29d4e","0","2","mg","","","GLYCOPYRRONIUM"
"0093-5161","1d12a671-5820-489c-9894-63a2d93f7106","0","7.5","mg","","","HYDROCODONE"
"0093-5161","1d12a671-5820-489c-9894-63a2d93f7106","0","200","mg","","","IBUPROFEN"
"15014-145","1d157217-d307-423c-8f50-965b23881330","0","65","mg","","","ISOMETHEPTENE"
"15014-145","1d157217-d307-423c-8f50-965b23881330","0","20","mg","","","CAFFEINE"
"15014-145","1d157217-d307-423c-8f50-965b23881330","0","325","mg","","","ACETAMINOPHEN"
"63629-1328","1d0e3efe-8557-4aea-bb9a-f9c4e88d65b9","0","0.1","mg","","","CLONIDINE"
"68084-359","1d1e0f1b-902e-45d6-b50a-12aadd462da5","0","5","mg","","","DIAZEPAM"
"50102-130","1cf2837b-3f29-4ef3-9286-b648b3d150f3","1","0.03","mg","","","ETHINYL ESTRADIOL"
"50102-130","1cf2837b-3f29-4ef3-9286-b648b3d150f3","1","0.15","mg","","","LEVONORGESTREL"
"50436-5996","1d243b39-5231-4fb4-86b7-270f6f23c9e5","0","200","mg","","","benzonatate"
"63629-1241","1d295d65-ebf9-440e-aa59-747418d09ce0","0","20","mg","","","QUINAPRILAT"
"55154-6250","1d001187-b76d-4f72-a549-92ab2a7fbcbf","0","250","mg","","","VALPROIC ACID"
"55154-6249","1d001187-b76d-4f72-a549-92ab2a7fbcbf","0","500","mg","","","VALPROIC ACID"
"66993-160","1d044024-733a-4c91-a415-035c4c7a47a1","0","10","mg","","","leflunomide"
"66993-161","1d044024-733a-4c91-a415-035c4c7a47a1","0","20","mg","","","leflunomide"
"53808-0948","1d3cc383-e493-43a8-a6d7-d3995c29e670","0","10","mg","","","CYCLOBENZAPRINE"
"49349-033","1d345720-0012-47f1-aaf4-eb193c64103e","0","2","mg","","","PRAZOSIN"
"49999-362","1d2dc942-a6aa-4d72-8b72-477b518354c2","0","10","mg","","","FLUOXETINE"
"63629-3551","1d3194b9-822f-4475-83c0-e94f4e86bb4d","0","100","mg","","","THEOPHYLLINE ANHYDROUS"
"61748-017","1d3f27ec-1616-40fd-bc4f-91bb1744ceb0","0","300","mg","","","RIFAMPIN"
"61748-017","1d3f27ec-1616-40fd-bc4f-91bb1744ceb0","0","150","mg","","","ISONIAZID"
"68788-9086","1d3e46c4-6652-44c9-8aa6-2bae30d4b246","0","800","mg","","","SULFAMETHOXAZOLE"
"68788-9086","1d3e46c4-6652-44c9-8aa6-2bae30d4b246","0","160","mg","","","TRIMETHOPRIM"
"67046-228","1d44526e-563e-4cd2-9625-983d8c31a434","0","40","mg","","","furosemide"
"0071-0737","1d36c9ee-c24d-4165-8cbe-930f793add83","0","600","mg","","","gemfibrozil"
"63629-3380","1d454bae-1545-4c55-abd5-7ee56097229b","0","50","mg","","","QUETIAPINE"
"16252-526","1cc1008f-9880-3257-7601-cc675037d7a2","0","10","mg","","","pravastatin"
"16252-527","1cc1008f-9880-3257-7601-cc675037d7a2","0","20","mg","","","pravastatin"
"16252-528","1cc1008f-9880-3257-7601-cc675037d7a2","0","40","mg","","","pravastatin"
"16252-529","1cc1008f-9880-3257-7601-cc675037d7a2","0","80","mg","","","pravastatin"
"68382-135","1cf96b9f-5ad6-4a15-a9ca-ce4026413c2f","0","25","mg","","","LOSARTAN"
"68382-136","1cf96b9f-5ad6-4a15-a9ca-ce4026413c2f","0","50","mg","","","LOSARTAN"
"68382-137","1cf96b9f-5ad6-4a15-a9ca-ce4026413c2f","0","100","mg","","","LOSARTAN"
"63629-4872","1d41bf75-e1fa-47d5-92ab-8145669b5681","0","150","mg","","","LAMIVUDINE"
"67296-0023","1d333c09-ee5d-4d2a-bf1e-a68b939794f7","0","250","mg","","","AMOXICILLIN ANHYDROUS"
"63629-4872","1d41bf75-e1fa-47d5-92ab-8145669b5681","0","300","mg","","","ZIDOVUDINE"
"63739-532","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","5","mg","","","HYDROCODONE"
"63739-532","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","325","mg","","","ACETAMINOPHEN"
"63739-141","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","7.5","mg","","","HYDROCODONE"
"63739-141","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","500","mg","","","ACETAMINOPHEN"
"63739-131","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","7.5","mg","","","HYDROCODONE"
"63739-131","1cfb6720-c52d-4d84-b4a5-b63570b239bd","0","750","mg","","","ACETAMINOPHEN"
"68788-9692","1d29e2f5-1f68-4893-8552-c4932d3869a1","0","10","mg","","","CITALOPRAM"
"68788-0802","1d29e2f5-1f68-4893-8552-c4932d3869a1","0","20","mg","","","CITALOPRAM"
"49999-931","1d49a704-4cec-4f82-a326-24aef9d01f88","0","10","mg","","","ZOLPIDEM"
"52125-143","1d5f2b99-4c80-4c14-aed5-5198d951a560","0","300","mg","","","TRIMETHOBENZAMIDE"
"52125-434","1d48c255-efd7-4ca9-bc9e-50dfabe1d41b","0","150","mg","","","CLINDAMYCIN"
"52125-486","1d479f69-7aa7-4d19-8d80-2e5bc1e42ab1","0","500","mg","","","METFORMIN"
"52125-486","1d479f69-7aa7-4d19-8d80-2e5bc1e42ab1","0","50","mg","","","SITAGLIPTIN"
"49349-933","1d4eeaac-0360-4160-b006-36036f835097","0","1","mg","","","BENZTROPINE"
"49349-987","1d4fd494-ac58-418a-a333-75b241371314","0","400","mg","","","ACYCLOVIR"
"35356-826","1d4d5ad3-394b-4574-b4d3-f35eec6bebb5","0","400","mg","","","ETODOLAC"
"0007-4885","1cef32ec-0984-4a63-90b8-f9dd5145815e","0","2","mg","","","ROPINIROLE"
"0007-4887","1cef32ec-0984-4a63-90b8-f9dd5145815e","0","4","mg","","","ROPINIROLE"
"24236-004","1d693aac-3607-4737-9bdb-5824340c85e1","0","100","mg","","","AMITRIPTYLINE"
"51224-102","1d67379d-4e54-4a92-b65e-b723f62a1580","0","8","mg","","","Hydromorphone"
"0007-4883","1cef32ec-0984-4a63-90b8-f9dd5145815e","0","6","mg","","","ROPINIROLE"
"0007-4888","1cef32ec-0984-4a63-90b8-f9dd5145815e","0","8","mg","","","ROPINIROLE"
"0007-4882","1cef32ec-0984-4a63-90b8-f9dd5145815e","0","12","mg","","","ROPINIROLE"
"35356-839","1d6fb40c-3081-447c-8479-b3e544656cb6","0","10","mg","","","OXYCODONE"
"43063-220","1d74c28d-2dd9-4783-8cde-c2206f231c2e","0","30","mg","","","oxycodone"
"24236-132","1d761f33-6ffc-466d-88cf-f497e95f21e9","0","25","mg","","","INDOMETHACIN"
"52959-034","1d7bd683-a263-467b-ac59-22f200b04aef","0","0.4","mg","","","TAMSULOSIN"
"0527-1635","1d8e77d7-2c00-4f9a-bea8-245641d3cd4a","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"55289-477","1d78c735-d117-4e02-a7ba-fecaa8e91adc","0","250","mg","","","nelfinavir"
"52125-297","1d9b6e67-0639-435d-a48a-8e07ff33e936","0","75","mg","","","DICLOFENAC"
"55154-3624","1d6a52ea-c490-407d-a14a-33d73eb3c129","0","100","ug","","","misoprostol"
"55154-3613","1d6a52ea-c490-407d-a14a-33d73eb3c129","0","200","ug","","","misoprostol"
"54569-0838","1d9f8f3f-a8e4-42dc-aa7d-a41a8a8a8fa7","0","100","mg","","","ORPHENADRINE"
"68788-9875","1d6b4ff2-eb02-419a-8d82-75e42780514a","0","150","mg","","","RANITIDINE"
"68788-9874","1d6b4ff2-eb02-419a-8d82-75e42780514a","0","300","mg","","","RANITIDINE"
"54868-4584","1d82d084-abe7-4338-9f86-f607eb96ed12","0","0.25","ug","","","CALCITRIOL"
"54868-4582","1d82d084-abe7-4338-9f86-f607eb96ed12","0","0.5","ug","","","CALCITRIOL"
"52125-305","1da9fa36-0b51-4a9b-b343-213cfaa5b5b8","0","5","mg","","","LISINOPRIL ANHYDROUS"
"67544-236","1da1f6b4-8d2a-4464-afd0-b89f3b6223f0","0","30","mg","","","ISOSORBIDE MONONITRATE"
"16590-191","1da81bc5-8f67-4dd4-a355-da66b55d6d51","0","25","mg","","","PROMETHAZINE"
"54569-3176","1dbe4af8-a988-44c9-9b06-cef59281f8f2","0","1.25","mg","","","ERGOCALCIFEROL"
"63629-1566","1dbf7a3b-0e6b-43e7-a59d-d11c80b4a153","0","5","mg","","","AMLODIPINE"
"68084-510","1d2ff499-ad1a-42b7-80b1-40ac7b9dd391","0","5","mg","","","SIMVASTATIN"
"68084-511","1d2ff499-ad1a-42b7-80b1-40ac7b9dd391","0","10","mg","","","SIMVASTATIN"
"68084-512","1d2ff499-ad1a-42b7-80b1-40ac7b9dd391","0","20","mg","","","SIMVASTATIN"
"68084-513","1d2ff499-ad1a-42b7-80b1-40ac7b9dd391","0","40","mg","","","SIMVASTATIN"
"68084-514","1d2ff499-ad1a-42b7-80b1-40ac7b9dd391","0","80","mg","","","SIMVASTATIN"
"0591-3499","1da10edb-eea1-4d68-a8b7-ce4616bf1933","0","100","mg","","","MODAFINIL"
"0591-3500","1da10edb-eea1-4d68-a8b7-ce4616bf1933","0","200","mg","","","MODAFINIL"
"60429-911","1dd310b2-9697-464d-8fee-20d909c367ac","0","200","mg","","","ACYCLOVIR"
"50436-5604","1de28478-959c-40e5-b125-60f6f7f19371","0","250","mg","","","LEVETIRACETAM"
"50436-0264","1dd497d7-68d3-439e-8fa0-552c346689f9","0","500","mg","","","ETODOLAC"
